method,N,dim,k,ef_search,num_queries,M,ef_construction,leaf_capacity,finger_rank,finger_warmup,pctree_partitions,pctree_leaf_clusters,mtree_pivots,mtree_leaf_clusters,vpt_leaf_clusters,kmeans_clusters,kmeans_leaf_clusters,hnsw_num_levels,pctree_height,mtree_height,vptree_height,kmeans_height,hnsw_build_sec,pctree_build_sec,mtree_build_sec,vptree_build_sec,kmeans_build_sec,finger_build_sec,tri_build_sec,recall_at_k,avg_latency_us,speedup_vs_hnsw,recall_loss_vs_hnsw,avg_hnsw_level_0_time_us,avg_hnsw_level_1_time_us,avg_hnsw_level_2_time_us,avg_hnsw_level_3_time_us,avg_hnsw_level_4_time_us,avg_hnsw_level_5_time_us,avg_hnsw_tri_level0_time_us,avg_hnsw_finger_level0_time_us,avg_pctree_lookup_time_us,avg_mtree_lookup_time_us,avg_vptree_lookup_time_us,avg_kmeans_tree_lookup_time_us
PCTree -> TRI Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9540999928,103.7709953,2.310582277,1.999989152e-05,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
PCTree -> FINGER Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7379066663,102.6469641,2.33588421,0.2162133264,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
VPTree -> HNSW,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9542399928,128.8422477,1.860968951,-0.000120000121,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
VPTree -> TRI,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9542399928,113.1047373,2.119906101,-0.000120000121,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
VPTree -> FINGER,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7385466663,106.0358387,2.261230029,0.2155733264,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
VPTree -> HNSW Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9541966594,121.8188662,1.968261814,-7.66667515e-05,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
VPTree -> TRI Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9541966594,105.5227479,2.272224969,-7.66667515e-05,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
VPTree -> FINGER Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7370699994,100.2776482,2.391075448,0.2170499932,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
KMeansTree -> HNSW,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9541666595,122.2003599,1.962117156,-4.666681588e-05,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
KMeansTree -> TRI,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9541666595,103.0522468,2.326697671,-4.666681588e-05,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
KMeansTree -> FINGER,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7376166665,95.3711184,2.514088401,0.2165033261,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
KMeansTree -> HNSW Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.954373326,108.0456421,2.219167918,-0.0002533333927,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
KMeansTree -> TRI Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.954373326,99.3169606,2.414204192,-0.0002533333927,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
KMeansTree -> FINGER Multi,1000000,128,30,80,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7388233329,94.0109875,2.550461696,0.2152966598,219.0344585,5.9923108,5.4957745,4.3787478,1.580036,0.2435061,120.4228416,105.5872324,5.1298837,8.4772596,4.5494316,8.113553
Normal HNSW,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622633263,263.0290118,1,0,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
HNSW -> TRI,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622633263,149.3225865,1.761481755,0,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
HNSW + FINGER,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7632799986,123.6846338,2.126610264,0.1989833277,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
MTree -> HNSW,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622699931,119.4636575,2.201749196,-6.666702032e-06,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
MTree -> TRI,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622699931,103.7865799,2.534325845,-6.666702032e-06,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
MTree -> FINGER,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7594599989,107.3261726,2.450744356,0.2028033275,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
MTree -> HNSW Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9624299932,101.6888545,2.586606104,-0.0001666668236,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
MTree -> TRI Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9624299932,98.3659465,2.673984455,-0.0001666668236,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
MTree -> FINGER Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7594699988,100.2552694,2.623592888,0.2027933275,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
PCTree -> HNSW,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622433264,124.5886408,2.11117972,1.999998093e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
PCTree -> TRI,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622433264,115.0790208,2.285638251,1.999998093e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
PCTree -> FINGER,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7632766654,112.4397353,2.339288785,0.198986661,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
PCTree -> HNSW Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623466598,120.9585123,2.174539078,-8.333342373e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
PCTree -> TRI Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623466598,117.1648342,2.24494844,-8.333342373e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
PCTree -> FINGER Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7635133321,114.1603736,2.304030755,0.1987499943,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
VPTree -> HNSW,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623433264,142.2818564,1.848647596,-8.000007868e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
VPTree -> TRI,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623433264,125.2354487,2.100276036,-8.000007868e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
VPTree -> FINGER,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7631733318,115.8012595,2.271382996,0.1990899946,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
VPTree -> HNSW Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622499931,131.2721489,2.003692436,1.333323419e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
VPTree -> TRI Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9622499931,115.413243,2.279019331,1.333323419e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
VPTree -> FINGER Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7628733318,109.5881082,2.400160164,0.1993899946,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
KMeansTree -> HNSW,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623533265,131.2397012,2.004187829,-9.000012279e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
KMeansTree -> TRI,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623533265,114.5148627,2.29689846,-9.000012279e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
KMeansTree -> FINGER,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7629399989,105.286388,2.498224289,0.1993233275,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
KMeansTree -> HNSW Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623533265,117.7803825,2.233215806,-9.000013471e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
KMeansTree -> TRI Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9623533265,110.7169026,2.37568976,-9.000013471e-05,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
KMeansTree -> FINGER Multi,1000000,128,30,90,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7643999986,103.9286862,2.530860549,0.1978633277,241.9714678,5.9623105,5.477686,4.3724082,1.6061153,0.2570645,138.6234895,118.2774284,5.1974992,8.52046,4.5724319,8.1520598
Normal HNSW,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683933266,286.8763506,1,0,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
HNSW -> TRI,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683933266,166.5614358,1.722345567,0,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
HNSW + FINGER,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7835866644,136.2338676,2.105763828,0.1848066623,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
MTree -> HNSW,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9682999932,129.145926,2.221334884,9.333337545e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
MTree -> TRI,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9682999932,114.699295,2.501116948,9.333337545e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
MTree -> FINGER,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7812933311,117.8094248,2.435088288,0.1870999955,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
MTree -> HNSW Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683899933,111.3446228,2.576472428,3.333300352e-06,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
MTree -> TRI Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683899933,109.3540732,2.623371423,3.333300352e-06,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
MTree -> FINGER Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7813866646,110.5428707,2.595159225,0.187006662,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
PCTree -> HNSW,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9682833266,134.1075829,2.139150855,0.000110000062,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
PCTree -> TRI,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9682833266,126.6066012,2.265887781,0.000110000062,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
PCTree -> FINGER,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7848899978,122.6275902,2.33941114,0.1835033289,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
PCTree -> HNSW Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9682833266,133.1963428,2.153785491,0.0001100000143,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
PCTree -> TRI Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9682833266,131.0299211,2.189395736,0.0001100000143,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
PCTree -> FINGER Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7850333312,125.4574913,2.286641855,0.1833599954,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
VPTree -> HNSW,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9684133266,156.0657885,1.838175768,-2.000001073e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
VPTree -> TRI,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9684133266,135.7185603,2.113759164,-2.000001073e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
VPTree -> FINGER,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7842566644,124.4807625,2.304583816,0.1841366622,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
VPTree -> HNSW Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683799933,139.5843146,2.055219108,1.333330274e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
VPTree -> TRI Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683799933,125.650016,2.283138194,1.333330274e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
VPTree -> FINGER Multi,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.7839233312,118.8353231,2.414066316,0.1844699954,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
KMeansTree -> HNSW,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683633267,140.6641651,2.039441605,2.999997139e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
KMeansTree -> TRI,1000000,128,30,100,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9683633267,125.7292133,2.281700037,2.999997139e-05,265.3883867,5.9692397,5.4733569,4.4033583,1.6438744,0.2768745,155.4999077,130.6844296,5.260015,8.6260168,4.6312788,8.3880739
