method,N,dim,k,ef_search,num_queries,M,ef_construction,leaf_capacity,finger_rank,finger_warmup,pctree_partitions,mtree_pivots,vt_pivots,kmeans_clusters,hnsw_num_levels,pctree_height,mtree_height,vptree_height,vtree_height,kmeans_height,hnsw_build_sec,pctree_build_sec,mtree_build_sec,vptree_build_sec,vtree_build_sec,kmeans_build_sec,finger_build_sec,tri_build_sec,recall_at_k,avg_latency_us,speedup_vs_hnsw,recall_loss_vs_hnsw
PCTree -> TRI,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5963999999,219.0560867,2.323567288,-0.0003333333474
PCTree -> FINGER,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5043966679,167.7598968,3.034047868,0.09166999865
VPTree -> HNSW,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5970366665,237.6309755,2.141941118,-0.0009699999899
VPTree -> TRI,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5970366665,219.8701429,2.314964418,-0.0009699999899
VPTree -> FINGER,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5058466677,168.8663619,3.01416784,0.09021999879
VTree -> HNSW,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5965933332,2055.996668,0.2475643882,-0.0005266666539
VTree -> TRI,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5965933332,1716.765998,0.2964827809,-0.0005266666539
VTree -> FINGER,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5060200014,1519.258544,0.3350262924,0.09004666514
KMeansTree -> HNSW,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5961099999,288.4793682,1.764395008,-4.333340526e-05
KMeansTree -> TRI,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5961099999,239.4522441,2.12564956,-4.333340526e-05
KMeansTree -> FINGER,1281147,300,30,100,10000,16,200,64,16,8,4,5,2,4,6,8,11,15,3895,70,780.8470859,96.34764565,29.80122693,6.183710152,1552.258588,307.8232853,54.1095753,0.563547723,0.5035900012,186.1622903,2.734128144,0.09247666534
